All Players 2007 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Glen, Willie SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1499
Nelson, Joe RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1502
Halsey, Brad SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1503
Malone, Christopher RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1504
Acosta, Kelyn SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1508
Howard, Ben RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1510
Slocum, Brian RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1511
Dials, Zachary RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1512
Atkins, Mitch RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1516
Fahrner, Evan RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1521
Coke, Phil RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1522
Aldridge, Ryan RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1525
Register, Steven RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1529
Cullen, Ryan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1531
Roberts, Kevin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1532
Bloom, Kyle SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1534
Kuroda, Hiroki SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1535
Jackson, Steven RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1540
Simons, Zach RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1541
Rohlicek, Russel RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1545
Astacio, Ezequiel RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1552
Troncoso, Ramon RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1559
Ginley, Kyle SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1561
Nunez, Vladimir RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1572
Phillips, P.J. RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1573
Harben, Adam SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1575
Foppert, Jesse SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1578
Kiely, Timothy SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1579
Bland, Nate RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1582
Valdez, Luis RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1585
Wear, Gregory RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1586
Walton, Sam RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1587
Kennard, Jeff RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1588
Varvaro, Anthony RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1589
Martin, J.D. SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1590
Perez, Sergio SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1591
Etherton, Seth SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1593
Peguero, Tony SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1595
Moreno, Anthony RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1602
Wright, Wesley RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1605
Lambert, Chris RP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1607
Wechsler, Justin RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1609
Spiehs, R.D. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1612
Luebke, Cory SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1614
Gordon, Derrick RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1615
Demark, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1619
Wilkerson, George RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1621
Burke, Erick RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1622
Richard, Clayton SP SD	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1624
Yabu, Keiichi RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1625
Niemann, Jeff SP TB	Whiteness	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1628
Herrera, Yoslan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1629
Campbell, Matt RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1630
Smith, Mike RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1631
Bouknight, Kip SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1637
Gardner, Michael RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1638
Yates, Kyle RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1639
Herrera, Alex RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1646
Naylor, Drew SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1648
Kobayashi, Masa RP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1649
Schlereth, Daniel RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1650
Drabek, Kyle SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1652
Rodriguez, Eddy RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1655
Roquet, Rocky RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1656
Gray, Jeff RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1657
Novoa, Roberto RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1658
Embry, Byron RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1660
Bass, Adam RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1661
Purcey, David SP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1664
Barber, Scott RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1665
Moscoso, Guillermo RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1666
Guttormson, Rick RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1668
Lopez, Wilton RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1671
Diaz, Jose R. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1672
Bush, Paul RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1673
Ely, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1675
Alexander, Mark RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1683
Cedeno, Juan RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1684
Kinney, Matt SP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1687
Ramirez, Santiago RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1688
Antonini, Michael SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1691
Stamler, Keith RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1692
Parker, Jarrod SP ARI 	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1694
Ellis, Jonathon RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1698
Dunn, Michael RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1699
McCrory, Bob RP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1703
Gabino, Armando SP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1711
Vega, Marwin SP SEA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1717
Cova, Rafael SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1718
Mock, Garrett SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1724
Eckert, Harold RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1725
Mitchell, Andy RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1727
Nestor, Scott RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1729
Davidson, Daniel RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1733
Strasburg, Stephen SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1735
Pullin, Aaron RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1737
Latos, Mat SP SD	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1741
James, Craig RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1742
West, Sean SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1745
Cruceta, Francisco RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1747
Roe, Chaz SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1749
Chick, Travis SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1750
Todd, Jess RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1751
Bazzell, Shane RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1752
Ramirez, Ramon A. RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1753
Corcoran, Roy RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1754
Rodriguez, Rafael RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1758
Petersen, Jeffrey RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1760
Housman, Jeff RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1761
Pomeranz, Stuart RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1763
Enright, Barry SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1766
Santos, Arthur RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1769
Merritt, Roydrick RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1771
Roark, Tanner RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1775
Sweeney, Brian RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1778
Fien, Casey RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1779
Ventura, Ronnie RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1780
Stockman, Phil RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1785
Torres, Alex J. RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1787
Jung, Sung RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1789
Ellis, Joshua RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1791
Quezada, Jackson RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1793
Kelley, Shawn RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1795
Manship, Jeff SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1796
Johnston, Andrew RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1797
Rodriguez, Francisco RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1799
Bibens-Dirkx, Austin RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1800
Lindblom, Joshua SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1801
Ingram, Jesse RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1802
Childress, Daylan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1803
Lebron, Luis RP BAL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1806
Nall, T.J. RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1808
Valiquette, Philippe RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1810
Bailey, Andrew RP OAK 	Whiteness	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1811
Hernandez, Gaby SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1813
Herrera, Danny RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1816
Vaclavik, Justin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1817
Vasquez, Carlos RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1818
Thompson, Sean SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1821
Cody, Christopher RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1822
Bostick, Adam SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1823
Wolf, Ross RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1824
Hamulack, Tim RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1829
Valdez, Cesar SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1834
Steele, Mike RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1835
Aceves, Alfredo RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1837
Adams, Mike M. RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1840
Dillard, Tim RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1842
Turner, Jacob SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1843
Mazone, Brian SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1844
Cyr, Eric RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1845
Keefer, Ryan RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1847
Villacis, Eduardo E. RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1852
Beltran, Francis RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1857
Pettyjohn, Adam C. SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1858
Adkins, James RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1859
Bryson, Robert RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1863
Walrond, Les RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1864
Palmer, Matt SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1865
Waldrop, Kyle SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1866
Valdez, Jose A. RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1867
Barrera, Henry RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1869
Harvey, Kris RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1870
Zell, Danny RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1873
Rosales, Leo RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1874
Merricks, Matt RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1878
Tazawa, Junichi SP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1879
Valdez, Raul SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1880
Gracesqui, Franklyn RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1883
Fulchino, Jeff RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1884
Estrada, Jesus RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1885
Schoening, Brent RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1886
Reed, Brian RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1892
James, Justin RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1893
Thorne, Jeremy RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1896
Mattheus, Ryan SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1899
Bauer, Rick RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1900
Rivera, Oscar SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1902
Sullivan, Brad RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1904
Lo, Chia-Jen RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1908
Flannery, Michael RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1911
Flinn, Chris RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1912
Hernandez, Carlos E. SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1916
Garr, Brennan RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1918
Bright, Adam J. RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1919
Alvarez, Abe SP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1921
Moskos, Daniel SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1926
Cassel, Justin RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1928
Minix, Travis RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1933
Brownlie, Bobby SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1934
Hinton, Robert RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1937
Garcia, Jaime SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1941
Jones, Justin SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1942
Blanco, Ivan RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1945
Cox, J.B. RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1946
Wright, Matt SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1949
McNabb, Tim RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1950
Mejia, Jenrry SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1951
Pino, Johan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1952
Morris, Bryan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1953
Perez, Oneli RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1955
Volstad, Chris SP FLA	Blue Crew	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1956
Kometani, Paul RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1958
Adams, Mike T. RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1960
Schmidt, Joshua RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1961
Wordekemper, Eric RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1963
Stewart, Cory RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1966
Smith, Jordan SP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1967
Stange, Daniel RP ARI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1969
Porcello, Rick SP DET 	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1975
Outman, Josh SP OAK 	User Abuser	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1976
Gonzalez, Reidier SP TOR 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1980
Englebrook, Evan RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1982
Molldrem, Craig RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1983
Quezada, Elvys RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1984
Martis, Shairon SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1988
Santiago, Jose RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1989
Castellanos, Jonathan RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1990
Mulvey, Kevin SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1991
Torra, Matthew SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	1993
Miller, Adam SP CLE 	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2004
Woerman, Joe SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2005
Reid, Justin RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2008
Villalona, Bryan RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2012
Hansen, Craig RP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2015
Arakawa, Yusuke RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2018
Narveson, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2020
Bowden, Michael RP BOS	Want-a-be Ghetto All Stars	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2021
Bright, Adam RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2022
Boothe, Robert RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2025
Smith, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2026
Withrow, Christopher SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2027
Orenduff, Justin SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2028
Pennington, Todd RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2031
Gaub, John SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2033
Rouwenhorst, Jonathon RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2035
Hendrickson, Ben SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2037
Batista, Kendy RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2041
Thorne, David RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2042
Plexico, Gerald RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2043
McAllister, Zachary SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2044
Aselton, Kyle RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2045
Sawatski, Jay RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2046
Meek, Evan RP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2048
Flande, Yohan SP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2050
Jepsen, Kevin RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2051
Bumstead, Mike RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2052
Ortega, Anthony SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2053
Pollok, Dwayne RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2054
Smoker, Josh RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2056
