All Relief Pitchers Projections MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Quinonez, Rudolph RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2332
Gonzalez, Enrique RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2333
Abraham, Paul RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2335
Wells, Jared RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2336
Tomey, Anthony RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2344
Burnett, Alex RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2345
Vaquedano, Jose RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2346
Santeliz, Clevelan RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2347
Rusch, Glendon RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2350
Woods, Jake RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2354
Jackson, Kyle RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2355
Hovis, Jonathan RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2362
Cortes, David RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2365
Cave, Kevin RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2375
Britton, Chris RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2377
Morlan, Eduardo RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2380
Zumwalt, Alec RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2383
Desgue, Fernando RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2384
Salas, Fernando RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2387
Slama, Anthony RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2392
Wilson, Kris RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2398
Mercedes, Roque RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2406
Manon, Julio RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2414
McConnell, Sam RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2415
Saenz, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2422
Swindle, R.J. RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2424
Monasterios, Carlos RP LA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2432
Bush, Matt RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2433
Munoz, Arnie RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2434
Austen, David RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2440
Currin, Patrick RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2442
Thomas, Daniel RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2444
Whisler, Wesley RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2446
Voyles, Brad RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2451
Rosen, Mark RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2456
Avery, Matthew RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2457
Pichardo, Kelvin RP SF 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2458
Astacio, Olivo RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2459
Herron, Tyler RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2460
Zerpa, Armando RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2463
Curtis, Dan RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2464
Hacker, Eric RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2466
Omogrosso, Brian RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2467
Howard, Adam RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2475
Pearson, Jason RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2476
Orta, Ricky RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2479
Hensley, Matt RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2482
Hurd, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2484
Miller, Jim RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2488
Rosenberg, Brian RP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2489
Birtwell, John RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2491
Dingman, Craig RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2493
Frontz, Neal RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2497
Ormond, Rodney RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2506
Takahashi, Ken RP NYM 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2509
Doyle, Jared RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2511
Abreu, Juan RP ATL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2512
Harker, Brett RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2513
Van Buren, Jermaine RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2514
Robbins, Jake RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2517
Gunderson, Kevin RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2523
De La Cruz, Julio RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2524
Smith, Matt J. RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2525
Gonzalez, Luis E. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2526
O'Connor, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2527
Green, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2535
Parker, Blake RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2537
Valenzuela, Sergio RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2545
DePaula, Julio RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2555
Stemle, Steve RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2560
Downs, Brodie RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2562
Collins, Timothy RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2563
Bray, Steve RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2569
Klatt, Ryan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2576
Sanchez, Duaner RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2579
Guevara, Carlos RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2582
Abad, Fernando RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2583
Alburquerque, Alberto RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2585
Sturge, Justin RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2591
Kleine, Victor RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2592
Martin, Adrian RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2595
Warden, Jim Ed RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2596
Andrade, Steve RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2597
Walker, Andrew RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2598
Wild, Jacob RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2603
Bastardo, Alberto RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2605
Brunet, Michael RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2609
Jan, Carlos RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2611
Burgos, Ambiorix RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2612
Puffer, Brandon RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2628
Ovalles, Juan RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2631
Schultz, Mike RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2633
Valdez, Eddy RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2634
Mateo, Julio RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2638
Mahon, Reid RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2640
Muessig, Jeff RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2642
Isringhausen, Jason RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2649
Resop, Chris RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2652
Lugo, Ruddy RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2654
De La Vara, Gilbert RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2658
Stutes, Kyle RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2665
Driskill, Travis RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2667
Garcia, Rosman RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2668
Asencio, Miguel RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2669
Delgado, Jesus RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2671
Martin, Tom RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2673
Parrott, Rhett RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2675
Spurling, Chris RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2680
Aguero, Ramon RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2686
Cherry, Rocky RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2689
Otero, Daniel RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2695
Megrew, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2699
Thomas, Jared RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2703
Switzer, Jon RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2705
McBride, Macay RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2707
Akin, Brian RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2708
Eyre, Scott RP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2710
Baker, Brad RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2711
Rincon, Ricardo RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2717
Buschmann, Matt RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2726
Garceau, Shaun RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2727
Estrada, Paul RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2736
Browning, Barrett RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2738
McDade, Neal RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2739
Startup, Will RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2740
Juarez, William RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2742
Meque, Jacobo RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2745
Vogelsong, Ryan P PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2750
Jones, Mike RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2753
Camacho, Eddie RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2754
Honel, Kris RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2760
Machi, Jean RP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2768
Shackelford, Brian RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2769
Johnson, Randy SP SF 	Evil Empire	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2774
Hughes, Travis RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2776
Hoey, Jim RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2778
Bernero, Adam RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2784
Peterson, Adam RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2792
King, Blake RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2794
Shafer, David RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2802
Trubee, Luke RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2804
James, Michael RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2806
Cassidy, Scott RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2809
Crouthers, Dave RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2813
Rodriguez, Derek RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2816
Threets, Erick RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2818
Bumatay, Mike RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2821
Michalak, Chris RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2822
Salmon, Brad RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2824
Meaux, Ryan RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2838
Goocher, Clint RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2842
Orvella, Chad RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2844
Schreiber, Zach RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2846
Bailey, Cory RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2849
Sequea, Jacobo RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2853
Gryboski, Kevin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2864
Stanczyk, Ben RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2866
Montero, Agustin RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2868
Holdzkom, Lincoln RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2872
Lewis, Colby RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2873
Brazoban, Yhency RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2874
Childers, Jason RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2876
Ward, Zachary RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2879
Italiano, Craig RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2893
Graves, Danny RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2894
Hill, Danny RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2897
Perkins, Vince RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2899
Castro, Fabio RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2901
Gulin, Lindsay RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2902
Maestri, Alessandro RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2905
Delaney, Rob RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2916
Severino, Atahualpa RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2924
Bierd, Randor RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2925
Zimmermann, Bob RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2929
Collazo, Willie RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2933
Journell, Jimmy RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2934
Reynoso, Paulino RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2935
Rowe, Steven RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2936
Lentz, Richard RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2939
Gallo, Mike D. RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2951
Sues, Jeff RP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2953
Johnson, Nathan RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2960
Kemp, Beau RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2966
Kahn, Stephen RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2967
Starner, Nathan RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2970
Gogal, Jeffrey RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2972
Johnson, David RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2978
Gronkiewicz, Lee RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2979
Bueno, Francisley RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2983
Morillo, Juan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2987
Gwyn, Marcus RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	2990
Isenberg, Kurt RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3000
Hertzler, Barry RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3001
Bynum, Mike RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3002
Bowles, Brian RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3007
Regilio, Nick RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3010
Heyer, Craig RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3011
Jones, Greg RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3013
Barbara, Michael RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3016
Smit, Alexander RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3019
Childers, Matt RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3020
Forystek, Brian RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3023
Massaro, Michael RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3031
Dohmann, Scott RP ARI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3035
Gonzalez, Marco RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3037
Smith, Dan B. RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3038
Hyde, Lee RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3054
Nelson, Brad RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3056
Schmoll, Steve RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3058
Miller, Jason RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3060
Lugo, Jose RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3063
Nannini, Mike RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3065
Sharpe, Steven RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3071
Romero, Aquino RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3078
Choi, Hyang-Nam RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3079
Huisman, Justin RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3085
Nix, Michael RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3087
Tamayo, Ignacio RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3089
Johnson, Jeremy RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3092
Elliott, Matthew RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3097
Searles, Jonathan RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3098
Gagne, Eric RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3099
Cali, Carmen RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3103
Montero, Oscar RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3104
Hunter, Brett RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3109
Woody, Abraham RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3110
Garcia, Angel RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3114
Kinsey, Christopher RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3115
O'Connor, Brian P. RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3117
Nageotte, Clint RP NYM	Disco Bush Horticulturists	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3119
Smith, Jesse RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3123
Large, Terry RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3129
Tobin, Mason RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3130
Carlyle, Buddy RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3131
Bell, Rob RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3134
Fiske, Justin RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3135
Glant, Dustin RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3139
Mackintosh, Jason RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3141
Garcia, Harvey RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3145
Maine, Scott RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3148
Chiavacci, Ron RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3149
DeBarr, Nick RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3158
Ondrusek, Logan RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3160
Yabuta, Yasuhiko RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3163
Rust, Evan RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3164
Buglovsky, Christopher RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3166
Nevarez, Matt RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3169
Corey, Mark RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3170
Stark, Denny RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3171
Vaughan, Beau RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3173
Ramirez, Horacio RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3175
